Litologia codigo prof RHOB GR SP DT
Shale2 1 10.0 1.3033641329267889 66.3794056656115 57.07630378593969 295.45706387206445
Shale2 1 20.0 1.5138949872986531 73.80182748855701 41.03176226234118 319.7857910671869
Shale2 1 30.0 1.6637516117287738 72.191046123501 36.27188485457596 282.90448891972085
Shale2 1 40.0 1.9264198905101564 70.51577022638628 29.31442796751025 384.74226533602985
Shale2 1 50.0 2.1509303238399236 95.91918820608002 61.99154102392719 421.70667929001075
Shale2 1 60.0 2.3559441945412245 91.09574741039552 66.46178861405167 437.43787962275
Shale2 1 70.0 2.2997541710739475 108.81053158457107 63.71470904066239 477.33808262058733
Shale2 1 80.0 2.3367466972642528 100.71916333352134 64.13992377318897 460.86754118025846
Shale2 1 90.0 2.319763710798365 109.69205537251453 70.39007102692158 459.75605749575664
Shale2 1 100.0 2.5336437405892767 104.13239619452406 63.03512717046311 537.2065532152748
Shale2 1 110.0 2.5525049884270916 112.04874300081327 74.64611402608882 515.0753748768067
Shale2 1 120.0 2.439218341869685 99.8357252926478 84.95247819438863 515.7322549925832
Shale2 1 130.0 2.434719802116076 101.0682399949913 71.7623562430617 569.4002852875892
Shale2 1 140.0 2.6234620721527557 117.48738969155372 54.25141479128977 550.2415929439243
Shale2 1 150.0 2.5018137935566536 100.86631438363715 70.29896076221478 538.2865026306598
Shale2 1 160.0 2.489832393247069 92.22892949835467 84.28586091050647 555.3149425390153
Shale2 1 170.0 2.498379241452288 100.5315110166635 70.42811051701128 574.2140547274213
Shale2 1 180.0 2.4867868064999112 100.88512141689108 84.9288151242573 556.8775793282113
Shale2 1 190.0 2.3289099707704257 108.16742340937193 85.44481129953999 562.2205776532779
Shale2 1 200.0 2.351725663188847 109.71393362583589 54.505491071972415 521.1710010007739
Shale2 1 210.0 2.62825158927835 103.70674405855166 77.88201893010424 501.751775377903
Shale2 1 220.0 2.423898182729782 102.3647559863168 62.517372697888604 604.9833972440671
Shale2 1 230.0 2.6266270636492255 103.04304210583803 67.29713448720368 510.43067797179606
Shale2 1 240.0 2.4133652731798887 114.97979408208036 85.98279816939062 533.3539337416385
Shale2 1 250.0 2.6160887195855733 115.1496210114841 50.9263203910411 537.1327507690405
Shale2 1 260.0 2.4820610501323994 113.14898197568947 70.53034895170279 582.7578604504782
Shale2 1 270.0 2.751925254534357 111.61716346590411 69.78373783833713 539.3483925404204
Shale2 1 280.0 2.6274828994792796 117.11762654986516 79.22738747916442 546.1739165854201
Shale2 1 290.0 2.5238672271828126 122.34224602862577 79.12863552079013 593.3702410022886
Shale2 1 300.0 2.6066492607813077 108.46792768004703 75.18820287186131 586.3818531077154
Shale2 1 310.0 2.5932765483306484 114.30871302216178 65.52796288697132 557.0543298670275
Shale2 1 320.0 2.4479320170460452 105.2527991499965 63.307374994610996 551.6069226901216
Shale2 1 330.0 2.5492262069202587 118.77326552665647 64.3806574103735 631.5647757235538
Shale2 1 340.0 2.3955049267784467 115.34783735051255 63.98824179388166 524.4786036245016
Shale2 1 350.0 2.506818895863786 123.92876575213455 63.17357026706436 554.2715292181748
Shale2 1 360.0 2.483912370443364 121.29854511907172 78.96651055665282 563.4899951491667
Shale2 1 370.0 2.5030252553572376 104.0447222731265 69.69910248673725 590.8750727084421
Shale2 1 380.0 2.466699667215143 114.83824470692748 70.70221455741529 534.2531784112368
Shale2 1 390.0 2.5253724461497074 123.07943044107347 62.16926262365098 569.0894681027978
Shale2 1 400.0 2.464689095694359 106.04644212020894 66.23127744869885 578.0290677135346
Shale2 1 410.0 2.428572672218786 109.7002149762612 69.1933395083492 530.9429204480953
Shale2 1 420.0 2.5639759668757196 110.32141353061877 72.6725893512026 549.3128862344496
Shale2 1 430.0 2.3377099009836937 106.84390763824082 63.25635085897032 591.8480729239866
Shale2 1 440.0 2.5551796773821964 112.43146604438154 95.74868604013646 545.2524252498642
Shale2 1 450.0 2.405601678442496 105.37232167456008 82.7868325026784 565.4019519064518
Shale2 1 460.0 2.607082885949888 105.03689990071273 56.305059730645496 563.0319744562333
Shale2 1 470.0 2.4862057489715332 108.95733239747435 64.88792973111362 553.0647289590992
Shale2 1 480.0 2.371086908934531 105.71332182177606 73.31274821662477 589.4291842221861
Shale2 1 490.0 2.447909000373922 115.93728119090386 68.31702182077862 512.2140890564401
Shale2 1 500.0 2.366202466053565 105.11291711800092 50.657384314585656 596.9880082852975
Shale2 1 510.0 2.484219363977036 103.14847000015776 85.61225133295517 568.0868510079977
Shale2 1 520.0 2.443573202477195 104.31383523052668 60.419864334233644 577.8477270370648
Shale2 1 530.0 2.5107812806780743 108.38425517055059 66.22297294925478 564.4884539742944
Shale2 1 540.0 2.704312974499347 103.27364980439468 84.55449797539796 547.603081444903
Shale2 1 550.0 2.653789048433034 116.89226647860286 55.76729285850781 618.11390836361
Shale2 1 560.0 2.5455810094328912 118.70856685336263 72.10867015390583 563.1402956613701
Shale2 1 570.0 2.5573043112383322 100.95520465205264 72.42340503281152 570.7765466117905
Shale2 1 580.0 2.3726323254786728 103.30742097897944 71.84479890652885 530.9511392294283
Shale2 1 590.0 2.4612889314826196 118.2992077954765 83.14970470753502 547.888901936805
Shale2 1 600.0 2.583563741157892 109.70009270333915 76.5162556715054 528.2587879089948
Shale2 1 610.0 2.4924240219125338 106.86040636035263 55.947611494247624 531.9700103749161
Shale2 1 620.0 2.472309344643845 113.58731684302 72.70665863677402 592.0632594113406
Shale2 1 630.0 2.517885949546045 110.11496653654035 60.18631668919001 529.3112071217175
Shale2 1 640.0 2.4565537253071446 104.20910780903758 61.135102350955776 591.2612801950131
Shale2 1 650.0 2.606276388578793 123.21797014657935 55.72888737645827 522.2931093259232
Shale2 1 660.0 2.397809176999672 109.83783538793607 70.62742314754692 583.2222757595345
Shale2 1 670.0 2.3807812162163122 108.12318899475058 51.66708566761804 586.5137246725618
Shale2 1 680.0 2.565991185030151 112.4409492589067 66.07297130879664 605.1321779441812
Shale2 1 690.0 2.2812077041278824 123.05437105136885 69.35220567289547 531.5999147283211
Shale2 1 700.0 2.4427928297584027 93.86649925481163 60.96086225923773 549.6049228517085
Shale2 1 710.0 2.5201225477074485 104.00022978716021 60.68465070817115 559.6357983020715
Shale2 1 720.0 2.3755627059842 103.23988315639666 71.88096540833538 531.0337880826993
Shale2 1 730.0 2.4939364024048816 119.7276620768807 67.0538664298441 502.1509588556436
Shale2 1 740.0 2.536623480750743 111.2125405277105 74.39644142527183 525.1598045024025
Shale2 1 750.0 2.3797901681024163 106.8417284972203 66.66624020759915 591.3228405551413
Shale2 1 760.0 2.570044250328377 101.36184585782095 67.81639115720755 585.4095635981886
Shale2 1 770.0 2.518491877451192 96.90955846448142 94.82866028150819 573.0453964276012
Shale2 1 780.0 2.405246784708883 123.10822849576996 75.42952266012828 545.5357971550322
Shale2 1 790.0 2.430123662938664 106.34393825401084 57.272947351660655 530.5616632934166
Shale2 1 800.0 2.517312305082564 108.02211458717665 77.36340899832322 538.0390760833062
Shale2 1 810.0 2.4967689981160626 101.05541849518768 62.169349806217944 550.4380052763755
Shale2 1 820.0 2.3365566971117255 114.29028691835543 60.02393944242609 538.3093947688268
Shale2 1 830.0 2.478339455148155 100.39985822797722 63.57516594709259 518.1358150640575
Shale2 1 840.0 2.513829977855858 104.2453149567598 66.20941829755806 517.0637305107928
Shale2 1 850.0 2.3372978816799908 107.71705619014168 60.324098831313876 550.494133050902
Shale2 1 860.0 2.446901665426773 106.65444193446568 75.91972234257315 530.9306155151011
Shale2 1 870.0 2.5014544541568364 89.7659848096429 53.127216578609605 525.4906072723755
Shale2 1 880.0 2.460100487506671 110.75767677892 61.35223508455856 485.02802437385157
Shale2 1 890.0 2.7001186624562545 90.9499713613805 46.95857795762623 422.64220029024114
Shale2 1 900.0 2.524681085557711 100.08058443307534 29.42207903152839 479.954820821369
Shale2 1 910.0 2.2377597978150066 97.78660241645707 29.35116520623571 486.9361474266525
Shale2 1 920.0 2.4838303050385635 84.19463113901779 22.43826850238199 381.15799427787016
Shale2 1 930.0 2.6480300041004408 71.91358840310275 36.636961744623676 368.192682566066
Dolomite 2 940.0 2.641075305626297 74.696292183238 16.73519195471838 335.3431338766295
Dolomite 2 950.0 2.6436692535291164 71.46747854616524 7.175234951193825 333.1152112108947
Dolomite 2 960.0 2.4248324865436133 60.792940592379274 -39.60612797595981 307.5331694934871
Dolomite 2 970.0 2.680224023340252 56.37012063557319 -18.186105581933198 249.2106888508194
Dolomite 2 980.0 2.5163769441567476 60.39231559105481 -28.0805215947312 307.0407382191258
Dolomite 2 990.0 2.3351056495824567 46.589773554977015 -44.1016261697516 225.9937864224397
Dolomite 2 1000.0 2.503384927954473 33.13653564030984 -37.571709216606415 160.40803921156444
Dolomite 2 1010.0 2.663089661100851 28.550198260309017 -38.65435190195713 120.67520866833057
Dolomite 2 1020.0 2.400162846595605 46.865962263304255 -59.90020780338227 143.10448049629218
Dolomite 2 1030.0 2.601183417975242 36.03230996940717 -60.253916213819736 176.30857695377915
Dolomite 2 1040.0 2.3721164570560918 31.047664030902318 -55.92436078098408 138.93953738860708
Dolomite 2 1050.0 2.4144942261737032 38.82004705249214 -59.12050279431577 139.9709708345223
Dolomite 2 1060.0 2.517926223967811 45.81810307750043 -65.01400471127984 149.9759476621644
Dolomite 2 1070.0 2.533647198721308 47.59428067818207 -64.93130916718955 205.0686927636561
Dolomite 2 1080.0 2.57561448785079 35.91453591278157 -45.22086629366491 179.36445049197513
Dolomite 2 1090.0 2.6808278309524303 42.98968630260152 -56.943883029041146 171.92168019870897
Dolomite 2 1100.0 2.4993879037728712 33.4896261468088 -65.99587536092693 133.78935250986115
Dolomite 2 1110.0 2.3880080545182225 43.67294363201472 -60.348135879253306 139.65295087577684
Dolomite 2 1120.0 2.547519138685611 49.447437687779505 -70.23385557021393 179.46223815460354
Dolomite 2 1130.0 2.6238219611779274 32.05967461287258 -53.17206178195183 114.7621045147216
Dolomite 2 1140.0 2.4212660613079144 29.34106510204126 -68.68480383300314 169.66853309206783
Dolomite 2 1150.0 2.475919590191461 36.05778980472323 -49.11729934117293 137.9526274782572
Dolomite 2 1160.0 2.4071362229741813 35.94781208224521 -73.23173482189564 133.2242446541799
Dolomite 2 1170.0 2.527150183935553 40.74681326011558 -72.61731589341842 175.19470028124698
Dolomite 2 1180.0 2.376938927256225 42.30657553822718 -64.79406272815623 140.5109555333512
Dolomite 2 1190.0 2.4841122460474967 34.3100184326038 -59.70916578765214 103.36545642491123
Dolomite 2 1200.0 2.4902617465787835 46.430992842505546 -51.66600078024217 154.9354313275469
Dolomite 2 1210.0 2.6152473776783953 46.706592671479 -53.75099721032013 157.55362624987447
Dolomite 2 1220.0 2.476880534372852 40.74112408800971 -80.56100570470602 88.9331949454492
Dolomite 2 1230.0 2.581767039828389 39.22662311178713 -66.68406371088213 170.4891537963172
Dolomite 2 1240.0 2.3281217716751095 53.765520182978605 -59.954470814107545 197.93480724742764
